product_id,seller_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,product_status,created_date,_dq_issue
P001238,S00238,Thermometer Digital Combo,Health & Wellness,Ayurveda,Generic,1334.12,734.83,443,Active,2026-04-23,
P007317,S00487,USB Type-C Fast Charger Combo,Electronics,Smart Watches,Samsung,17906.65,14121.98,416,Inactive,2025-10-11,
P000192,S00195,Digital Weighing Scale (New Edition),Health & Wellness,Personal Health,Himalaya,5609.07,4298.45,1562,Active,2025-03-09,
P008190,S00519,Cold Pressed Groundnut Oil,Grocery,Personal Care,Nestle,1586.0,1041.04,1863,Discontinued,2021-02-08,
P005083,S00401,Action Figure Superhero Combo,Toys,Outdoor Toys,Funskool,365.5,296.46,60,Active,2022-04-10,
P008521,S00048,Poetry Anthology Premium,Books,Comics,Penguin,278.97,181.56,1152,Active,2023-08-09,
P004247,S00011,Smart Watch Fitness Tracker,Electronics,Accessories,Dell,52215.22,33731.98,222,Active,2025-08-25,
P004829,S00848,Fish Oil Omega-3 Capsules,Health & Wellness,Medical Devices,Patanjali,5366.3,4045.62,683,Discontinued,2023-03-23,
P003830,S00171,Ayurvedic Immunity Booster (New Edition),Health & Wellness,Personal Health,HealthKart,1863.91,1179.41,10,Active,2025-08-17,
P000441,S00326,Cricket Bat Kashmir Willow (New Edition),Sports & Fitness,Sportswear,Decathlon,7490.88,6142.79,995,Active,2026-04-29,
P000081,S00931,Cold Pressed Groundnut Oil,Grocery,Personal Care,Britannia,1375.07,1023.45,544,Inactive,2020-03-19,
P002430,S00644,Competitive Exam Guide,Books,Comics,Penguin,762.88,503.0,1915,Active,2026-04-26,
P004650,S00353,Bestselling Fiction Novel,Books,Children's Books,Generic,578.54,408.25,1135,Active,2019-07-18,
P004976,S00094,Business Strategy Book,Books,Non-Fiction,Generic,1166.25,920.28,1730,Active,2021-01-23,
P006394,S00483,Wall Clock Premium,Home & Kitchen,Kitchen Appliances,Nilkamal,8951.34,5597.83,226,Active,2020-04-14,
P004826,S00439,Moisturizing Body Lotion - Pack of 2,Beauty & Personal Care,Haircare,Nivea,713.87,528.52,756,Active,2023-06-22,
P004086,S00537,Illustrated Children's Story Book Combo,Books,Academic,Scholastic,640.63,484.04,1687,Inactive,2025-06-13,
P005589,S00665,Herbal Face Wash (New Edition),Beauty & Personal Care,Skincare,Generic,1237.63,683.21,632,Active,2023-10-20,
P006019,S00761,Men's Slim Fit Jeans Premium,Fashion,Footwear,Van Heusen,2028.88,1201.37,1200,Active,2020-11-24,
P003697,S00898,Soft Plush Teddy Bear (New Edition),Toys,Outdoor Toys,Fisher-Price,301.11,214.31,1834,Inactive,2024-11-14,
P005723,S00245,Gaming Laptop 15.6 inch (New Edition),Electronics,Cameras,Generic,4696.44,2980.77,1734,Inactive,2024-05-11,
P004148,S00507,Noise Cancelling Earbuds,Electronics,Headphones,Realme,33015.61,22089.22,952,Active,2024-10-19,
P003768,S00576,Beard Grooming Kit - Pack of 2,Beauty & Personal Care,Fragrances,Dove,2376.74,1888.73,720,Discontinued,2022-09-01,
P004921,S00668,Mixed Dry Fruits Pack Standard,Grocery,Staples,Britannia,839.53,627.63,86,Active,2026-02-04,
P007701,S00958,Biography of a Historical Figure - Pack of 2,Books,Non-Fiction,HarperCollins,1141.09,657.65,705,Inactive,2023-08-17,
P008101,S00541,Toor Dal 1kg Premium,Grocery,Beverages,Amul,2441.25,1817.85,223,Active,2023-11-12,
P001120,S00067,Car Vacuum Cleaner Premium,Automotive,Car Care,Generic,1383.76,963.16,1637,Active,2024-07-03,
P006752,S00322,Badminton Racket Standard,Sports & Fitness,Fitness Equipment,Generic,6226.54,4391.13,1588,Discontinued,2021-03-03,
P001058,S00224,4K Action Camera Premium,Electronics,Cameras,HP,77571.84,44932.23,1527,Discontinued,2024-02-16,
P002915,S00198,Ayurvedic Immunity Booster Standard,Health & Wellness,Supplements,Dabur,1954.24,1351.66,604,Active,2020-05-22,
P008954,S00703,Men's Cotton Casual Shirt,Fashion,Women's Clothing,Van Heusen,3845.8,3097.33,1857,Active,2021-01-20,
P004256,S00542,Soft Plush Teddy Bear (New Edition),Toys,Educational Toys,Fisher-Price,898.65,613.21,1079,Active,2024-06-18,
P009879,S00329,Ceramic Dinner Set Premium,Home & Kitchen,Kitchen Appliances,Nilkamal,1286.1,932.24,615,Active,2020-10-04,
P005738,S00965,Remote Control Car,Toys,Educational Toys,Generic,819.74,578.04,193,Active,2020-04-18,
P001523,S00712,Aloe Vera Gel,Beauty & Personal Care,Skincare,Generic,1535.58,1266.47,1945,Active,2023-12-20,
P000383,S00414,First Aid Kit - Pack of 2,Health & Wellness,Medical Devices,Dabur,3725.04,2756.7,878,Discontinued,2023-09-18,
P006342,S00624,Body Deodorant Spray (New Edition),Beauty & Personal Care,Fragrances,Mamaearth,1928.56,1067.26,43,Active,2019-08-22,
P006735,S00254,Skipping Rope Standard,Sports & Fitness,Fitness Equipment,SG,3849.74,2992.46,1209,Inactive,2026-05-21,
P003417,S00507,Car Phone Mount Holder Premium,Automotive,Tools,Studds,3715.62,3147.65,855,Active,2022-10-02,
P006014,S00171,Mixer Grinder (New Edition),Home & Kitchen,Kitchen Appliances,Prestige,6412.62,4993.95,1789,Active,2022-09-23,
P008931,S00928,LED Study Lamp - Pack of 2,Home & Kitchen,Cookware,Nilkamal,4972.62,3854.1,250,Active,2022-07-07,
P005133,S00443,Hair Growth Serum - Pack of 2,Beauty & Personal Care,Skincare,Lakme,2403.52,1569.9,1525,Active,2022-11-14,
P004211,S00584,Classic Comic Collection Standard,Books,Academic,Generic,1328.88,1001.56,175,Active,2025-08-17,
P005750,S00813,Biography of a Historical Figure Combo,Books,Comics,HarperCollins,286.98,217.89,743,Inactive,2025-11-15,
P005475,S00328,Cold Pressed Groundnut Oil,Grocery,Personal Care,Fortune,1921.66,1105.22,781,Inactive,2025-06-28,
P008844,S00377,Soft Plush Teddy Bear Standard,Toys,Action Figures,Generic,-100,331.1,1372,Active,2020-06-02,invalid_unit_price
P001053,S00071,USB Type-C Fast Charger (New Edition),Electronics,Accessories,Mi,51036.78,29350.1,560,Active,2022-10-04,
P003386,S00508,Beard Grooming Kit Standard,Beauty & Personal Care,Fragrances,Nivea,2056.28,1730.13,938,Active,2024-09-02,
P007279,S00835,Ayurvedic Immunity Booster Standard,Health & Wellness,Supplements,Patanjali,3209.13,2712.07,559,Active,2024-04-06,
P009754,S00668,Gaming Laptop 15.6 inch Combo,Electronics,Headphones,HP,39911.74,31545.42,689,Active,2022-03-04,
P008356,S00206,Soft Plush Teddy Bear Premium,Toys,Action Figures,Fisher-Price,2382.81,1718.09,546,Active,2020-01-11,
P008225,S00530,Football Size 5,Sports & Fitness,Sportswear,Generic,7417.28,5636.05,770,Active,2022-03-06,
P000010,S00763,Moisturizing Body Lotion Combo,Beauty & Personal Care,Fragrances,WOW,513.47,303.92,1149,Active,2025-12-20,
P001550,S00546,Car Air Freshener,Automotive,Bike Accessories,Michelin,5561.94,4686.31,1058,Active,2020-02-13,
P002206,S00097,Sunscreen SPF 50 Combo,Beauty & Personal Care,Fragrances,Generic,1403.02,1120.76,476,Active,2026-03-14,
P005158,S00587,Women's Analog Wrist Watch (New Edition),Fashion,Men's Clothing,Van Heusen,3783.18,3108.08,1042,Active,2020-05-10,
P003595,S00475,Wooden Puzzle Board (New Edition),Toys,Board Games,Fisher-Price,1171.05,654.61,1327,Active,2021-04-12,
P001417,S00725,Business Strategy Book Combo,Books,Fiction,Penguin,1235.08,1016.35,1545,Inactive,2020-07-09,
P003810,S00676,Women's Floral Printed Kurti,Fashion,Women's Clothing,Allen Solly,2896.62,1889.82,1036,Inactive,2023-04-30,
P004426,S00803,Tyre Inflator Pump,Automotive,Car Accessories,Studds,4609.77,3701.05,1608,Active,2024-04-10,
P001300,S00484,Digital Blood Pressure Monitor Standard,Health & Wellness,Personal Health,Omron,1573.9,1134.45,1401,Active,2023-07-26,
P006957,S00309,Kids Tricycle Premium,Toys,Outdoor Toys,Generic,3642.62,2465.35,1638,Active,2020-03-26,
P006170,S00507,Multigrain Cereal Combo,Grocery,Personal Care,Tata,2433.01,1443.0,1422,Active,2024-01-21,
P005581,S00026,Wireless Mouse,Electronics,Accessories,Noise,36542.98,22189.79,1406,Active,2026-02-26,
P002280,S00693,Bike Riding Gloves Combo,Automotive,Sportswear,Bosch,7388.65,5300.87,1776,Inactive,2025-04-10,invalid_subcategory
P008048,S00498,Women's Handbag,Fashion,Women's Clothing,Allen Solly,2753.09,2196.72,537,Active,2021-08-02,
P003174,S00329,Moisturizing Body Lotion,Beauty & Personal Care,Skincare,Nivea,1854.1,1308.85,1150,Active,2020-05-14,
P006103,S00751,Football Size 5 Standard,Sports & Fitness,Fitness Equipment,SG,7578.96,6383.61,1117,Active,2026-04-29,
P002625,S00114,Anti-Dandruff Shampoo Premium,Beauty & Personal Care,Personal Hygiene,Mamaearth,1547.52,1136.5,1346,Discontinued,2020-10-13,
P007678,S00579,Women's Denim Jacket Combo,Fashion,Watches,Van Heusen,4911.71,3081.14,454,Active,2026-04-03,
P003667,S00387,Ceramic Dinner Set - Pack of 2,Home & Kitchen,Kitchen Appliances,Milton,8691.18,5841.18,1822,Inactive,2024-07-30,
P008387,S00181,Classic Comic Collection,Books,Academic,Penguin,1321.78,1085.92,1507,Active,2020-12-23,
P001200,S00971,Car Phone Mount Holder,Automotive,Bike Accessories,Studds,3018.74,1915.55,1169,Active,2024-05-27,
P000422,S00192,Cricket Bat Kashmir Willow Combo,Sports & Fitness,Sportswear,Cosco,2251.67,1699.56,1971,Active,2025-03-05,
P005572,S00877,Jigsaw Puzzle 500 Pieces Premium,Toys,Outdoor Toys,Fisher-Price,1803.34,1296.42,1100,Active,2022-12-29,
P001545,S00892,Illustrated Children's Story Book Combo,Books,Academic,Scholastic,182.6,124.09,656,Inactive,2019-09-22,
P007569,S00898,Mixed Dry Fruits Pack Standard,Grocery,Snacks,Generic,1944.47,1308.19,1874,Active,2022-10-09,
P006164,S00883,Biography of a Historical Figure Premium,Books,Fiction,Rupa,532.0,416.94,329,Active,2023-03-03,
P007583,S00395,Plastic Storage Containers Premium,Home & Kitchen,Storage,Nilkamal,14304.64,10765.86,413,Inactive,2020-08-17,
P002305,S00914,USB Type-C Fast Charger (New Edition),Electronics,Cameras,JBL,11319.62,7738.05,772,Active,2021-01-10,
P003932,S00466,Tyre Inflator Pump Standard,Automotive,Car Care,Michelin,2358.67,1393.02,508,Active,2022-01-08,
P007365,S00105,Pulse Oximeter - Pack of 2,Health & Wellness,Ayurveda,Dabur,2353.86,1523.6,17,Discontinued,2019-06-30,
P004610,S00021,Men's Sports Sneakers Premium,Fashion,Watches,H&M,536.81,313.37,1642,Active,2019-11-25,
P009158,S00261,Running Track Pants,Sports & Fitness,Outdoor Gear,Decathlon,5527.03,3585.0,1340,Active,2024-07-06,
P001167,S00848,Women's Handbag (New Edition),Fashion,Men's Clothing,Allen Solly,1605.72,1068.21,1976,Active,2022-07-18,
P007655,S00844,Whole Wheat Atta 10kg Combo,Grocery,Personal Care,Amul,2047.06,1543.77,170,Active,2019-07-13,
P003126,S00647,Men's Cotton T-Shirt Premium,Fashion,Men's Clothing,Allen Solly,1015.9,765.7,1202,Inactive,2022-05-15,
P006631,S00483,Competitive Exam Guide Premium,Books,Children's Books,Scholastic,914.64,770.98,1114,Active,2022-10-04,
P002136,S00422,First Aid Kit Premium,Health & Wellness,Supplements,Omron,2903.03,2262.77,866,Active,30/10/2022,invalid_created_date
P007542,S00512,Classic Comic Collection - Pack of 2,Books,Fiction,Rupa,177.1,138.93,475,Inactive,2022-10-31,
P008819,S00084,Bike Helmet ISI Certified Standard,Automotive,Bike Accessories,Generic,2002.17,1219.43,916,Discontinued,2022-05-02,
P009318,S00585,Body Deodorant Spray Combo,Beauty & Personal Care,Haircare,Dove,1336.57,855.68,1983,Active,2022-05-04,
P006970,S00765,Portable Bluetooth Speaker Premium,Electronics,Headphones,Realme,5442.65,3197.26,1229,Active,2023-11-08,
P007314,S00776,Building Blocks Set - Pack of 2,Toys,Puzzles,Fisher-Price,1663.97,1159.62,554,Active,2025-07-14,
P002317,S00031,Bestselling Fiction Novel Standard,Books,Comics,HarperCollins,1298.93,-784.23,1840,Active,2024-01-18,invalid_cost_price
P001868,S00779,Skipping Rope - Pack of 2,Sports & Fitness,Fitness Equipment,Nivia,11777.51,7733.95,497,Inactive,2023-12-22,
P003780,S00359,Microfiber Car Cleaning Cloth,Automotive,Tools,Generic,7660.27,6430.39,13,Discontinued,2020-11-19,
P006713,S00786,Herbal Face Wash Standard,Beauty & Personal Care,Fragrances,Mamaearth,349.24,259.75,0,Active,2025-07-23,
P009462,S00974,Bike Helmet ISI Certified,Automotive,Car Accessories,Bosch,4356.71,3112.89,795,Inactive,2021-01-02,
P001532,S00821,Water Gun Toy Combo,Toys,Action Figures,Hot Wheels,1170.77,842.39,1894,Active,2019-12-17,
P009781,S00264,Digital Blood Pressure Monitor Combo,Health & Wellness,Ayurveda,Generic,5370.22,3960.28,278,Active,2019-10-08,
P000610,S00713,LED Study Lamp Combo,Home & Kitchen,Cookware,Philips,12916.14,10566.37,1237,Discontinued,2026-05-27,
P004100,S00529,Building Blocks Set Premium,Toys,Action Figures,Funskool,1909.28,1148.36,767,Active,2022-02-23,
P000687,S00344,Ayurvedic Immunity Booster (New Edition),Health & Wellness,Supplements,Himalaya,2899.69,2349.5,135,Discontinued,2026-01-14,
P008997,S00915,Badminton Racket Premium,Sports & Fitness,Outdoor Gear,Generic,5149.03,4178.7,894,Active,2025-08-08,
P005672,S00307,Cookbook Recipes Collection - Pack of 2,Books,Comics,Generic,1484.11,1202.57,417,Active,2021-03-21,
P006202,S00446,Soft Plush Teddy Bear (New Edition),Toys,Outdoor Toys,Generic,1922.95,1268.89,1723,Inactive,2022-09-14,
P000749,S00092,Herbal Face Wash Premium,Beauty & Personal Care,Skincare,Dove,1874.42,1159.54,1995,Active,2022-05-08,
P004506,S00998,Portable Bluetooth Speaker Standard,Electronics,Mobiles,HP,20407.75,14327.69,753,Active,2024-04-24,
P003872,S00594,Biography of a Historical Figure Premium,Books,Comics,Scholastic,1243.63,818.66,836,Active,2024-01-12,
P009181,S00779,Business Strategy Book Standard,Books,Non-Fiction,Rupa,396.26,305.68,1935,Active,2025-05-03,
P006044,S00515,,Automotive,Bike Accessories,Bosch,1355.09,1145.85,577,Inactive,2025-11-17,missing_product_name
P009178,S00641,Skipping Rope Combo,Sports & Fitness,Fitness Equipment,Generic,11168.01,7567.03,1728,Active,2022-08-04,
P004810,S00859,Adjustable Dumbbell Set Standard,Sports & Fitness,Fitness Equipment,Nivia,7900.12,5824.17,1643,Active,2021-05-11,
P004975,S00481,Perfume Eau De Parfum,Beauty & Personal Care,Skincare,Mamaearth,2497.01,2012.02,1716,Inactive,2022-03-05,
P000782,S00456,Remote Control Car - Pack of 2,Toys,Outdoor Toys,Funskool,3619.32,2792.79,1973,Active,2019-08-20,
P004698,S00028,Smartphone 128GB Storage - Pack of 2,Electronics,Cameras,Sony,19656.95,12030.89,229,Discontinued,2021-07-07,
P003570,S00726,Tyre Inflator Pump Premium,Automotive,Tools,Bosch,6413.54,3556.1,1560,Active,2025-08-18,
P002649,S00778,Jigsaw Puzzle 500 Pieces (New Edition),Toys,Board Games,Generic,2821.4,1569.42,569,Active,2019-06-03,
P005077,S00047,Stainless Steel Water Bottle (New Edition),Home & Kitchen,Home Decor,Nilkamal,3412.59,2741.16,1680,Active,2023-05-27,
P007516,S00924,Wireless Mouse,Electronics,Accessories,Noise,37953.29,27958.64,1617,Inactive,2022-06-12,
P005804,S00201,First Aid Kit Combo,Health & Wellness,Ayurveda,Patanjali,5799.35,4873.93,1883,Active,2023-09-01,
P009212,S00451,Self-Help Motivational Book (New Edition),Books,Fiction,Penguin,342.41,201.19,1362,Active,2022-07-05,
P007702,S00094,Women's Running Shoes Premium,Fashion,Women's Clothing,Levis,3055.66,2467.63,1502,Active,2021-06-15,
P001518,S00641,Wooden Puzzle Board (New Edition),Toys,Puzzles,Funskool,2074.28,1675.84,297,Active,2025-06-21,
P008843,S00166,LED Study Lamp (New Edition),Home & Kitchen,Kitchen Appliances,Milton,8872.75,5533.74,751,Inactive,2026-02-21,
P000771,S00378,Jigsaw Puzzle 500 Pieces Combo,Toys,Board Games,Generic,450.96,305.19,1257,Active,2026-06-27,
P007062,S00419,Running Track Pants (New Edition),Sports & Fitness,Fitness Equipment,Decathlon,7086.79,5184.12,1559,Active,2023-02-12,
P008727,S00102,Instant Coffee Powder Standard,Grocery,Snacks,Amul,137.91,112.39,1220,Active,2019-07-28,
P000542,S00114,Women's Floral Printed Kurti (New Edition),Fashion,Men's Clothing,Puma,363.56,275.63,624,Active,2019-09-02,
P003267,S00631,Instant Coffee Powder - Pack of 2,Grocery,Beverages,Nestle,977.44,736.46,1563,Active,2021-04-09,
P004449,S00948,Whole Wheat Atta 10kg Combo,Grocery,Staples,Generic,2119.3,1463.21,113,Active,2023-07-05,
P002357,S00720,Women's Denim Jacket Standard,Fashion,Footwear,Puma,352.8,195.46,1341,Active,2021-04-28,
P001761,S00571,Mixer Grinder Combo,Home & Kitchen,Home Decor,Nilkamal,11348.7,9492.82,1209,Active,2022-06-04,
P002709,S00730,Women's Denim Jacket Combo,Fashion,Accessories,Roadster,2360.58,1708.45,1067,Active,2021-08-24,
P000974,S00546,Car Air Freshener Standard,Automotive,Bike Accessories,Studds,5512.15,4150.83,1429,Active,2019-07-27,
P004378,S00229,Cold Drink 2L Bottle Combo,Grocery,Beverages,Nestle,623.9,393.21,760,Discontinued,2026-03-29,
P005980,S00362,Toor Dal 1kg Combo,Grocery,Beverages,Nestle,1433.4,1209.02,179,Active,2020-02-17,
P004084,S00599,Car Seat Cover Set,Automotive,Tools,Studds,3469.82,2734.09,1461,Active,2020-12-22,
P002716,S00831,Poetry Anthology (New Edition),Books,Comics,HarperCollins,542.63,402.3,1512,Active,2021-04-05,
P002757,S00277,Smart Watch Fitness Tracker,Electronics,Mobiles,Boat,57612.46,34860.76,1217,Active,2021-06-11,
P002840,S00925,Herbal Health Tonic,Health & Wellness,Medical Devices,Patanjali,3812.8,3061.35,1942,Inactive,2024-12-12,
P002460,S00881,Men's Leather Formal Shoes Standard,Fashion,Watches,Allen Solly,2861.13,1677.21,443,Active,2026-01-21,
P009837,S00486,Wooden Bookshelf Combo,Home & Kitchen,Kitchen Appliances,Philips,12119.82,10265.96,1357,Active,2020-05-26,
P006995,S00588,Wireless Bluetooth Headphones (New Edition),Electronics,Smart Watches,HP,63356.23,52705.13,469,Active,2026-01-11,
P002347,S00559,Ceramic Dinner Set - Pack of 2,Home & Kitchen,Home Decor,Generic,2383.7,1377.84,483,Active,2022-04-07,
P006175,S00304,Women's Handbag (New Edition),Fashion,Watches,Levis,2161.74,1538.66,1145,Discontinued,2022-05-22,
P007223,S00443,Men's Cotton T-Shirt (New Edition),Fashion,Accessories,H&M,1595.07,1137.25,796,Active,2023-09-10,
P003000,S00213,Yoga Mat Anti-Slip,Sports & Fitness,Outdoor Gear,Decathlon,2336.51,1403.53,1866,Active,2027-05-26,future_created_date
P003038,S00295,Gaming Laptop 15.6 inch Standard,Misc,Cameras,Mi,70919.5,50828.43,1088,Active,2023-03-27,invalid_category
P004815,S00321,Business Strategy Book Standard,Books,Children's Books,Scholastic,780.6,436.43,460,Active,2022-06-06,
P001708,S00798,Soft Plush Teddy Bear Combo,Toys,Board Games,Funskool,3846.85,3106.38,1131,Active,2025-04-18,
P004521,S00832,Digital Blood Pressure Monitor (New Edition),Health & Wellness,Medical Devices,Dabur,2639.94,1630.28,641,Inactive,2024-01-22,
P002746,S00433,Plastic Storage Containers,Home & Kitchen,Cookware,Bajaj,11229.99,6647.92,1241,Active,2023-12-28,
P000557,S00198,Herbal Health Tonic Combo,Health & Wellness,Personal Health,Himalaya,2999.02,1773.18,463,Active,2019-08-01,
P001959,S00456,Men's Cotton Casual Shirt (New Edition),Fashion,Accessories,Puma,4085.38,3109.99,1396,Active,2021-05-26,
P001160,S00423,Yoga Mat Anti-Slip - Pack of 2,Sports & Fitness,Yoga,Nivia,1239.18,685.28,1530,Inactive,2025-06-05,
P007565,S00937,Wooden Puzzle Board Premium,N/A,Outdoor Toys,Funskool,3400.46,2040.22,832,Inactive,2026-03-07,invalid_category
P008155,S00895,Ayurvedic Immunity Booster,Health & Wellness,Medical Devices,Patanjali,444.87,363.32,86,Active,2025-06-28,
P009347,S00072,Wooden Bookshelf Combo,Home & Kitchen,Cookware,Bajaj,8186.13,6478.78,1298,Inactive,2020-07-27,
P000732,S00616,Sunscreen SPF 50 (New Edition),Beauty & Personal Care,Fragrances,Generic,1973.17,1237.05,483,Active,2020-09-08,
P000304,S00911,Building Blocks Set Combo,Toys,Outdoor Toys,Hot Wheels,2588.16,1478.63,24,Discontinued,2022-12-18,
P000342,S00180,Mixer Grinder (New Edition),Home & Kitchen,Kitchen Appliances,Generic,3425.46,2489.23,774,Active,2022-09-19,
P007983,S00525,Hair Growth Serum Combo,Beauty & Personal Care,Fragrances,Lakme,2615.46,2073.66,766,Active,2021-12-21,
P008935,S00724,Bike Cover Waterproof Standard,Automotive,Bike Accessories,Studds,5884.46,3345.8,1940,Inactive,2025-10-13,
P004462,S00022,Water Gun Toy - Pack of 2,Toys,Puzzles,Hot Wheels,307.59,230.99,1072,Active,2021-10-31,
P008312,S00345,Gaming Laptop 15.6 inch Combo,Electronics,Cameras,Dell,45502.55,33503.45,1053,Discontinued,2021-07-09,
P000318,S00751,Hair Growth Serum Combo,Beauty & Personal Care,Fragrances,Dove,2993.58,2343.27,1844,Active,2022-03-01,
P005419,S00769,Portable Bluetooth Speaker,Electronics,Mobiles,Boat,8467.83,6992.44,287,Active,2020-09-21,
P001220,S00621,Multivitamin Tablets Standard,Health & Wellness,Medical Devices,Generic,4776.25,2905.32,1759,Active,2023-01-16,
P005333,S00603,Tyre Inflator Pump (New Edition),Automotive,Bike Accessories,Generic,7828.27,6148.7,1699,Active,2021-03-17,
